id	artist	song	album_name
kel9N1xMSxixiTdc	The Pretenders	Back On The Chain Gang	VH1 Storytellers
kf3oqwlZAYyIGXS3	The Twilight Sad	I'm Taking the Train Home	Fourteen Autumns and Fifteen Winters
kf91b3xAo6vak4hw	Thalía	No Me Enseñaste	Thalia
kflYK2tjXetHMAfI	R.E.M.	Daysleeper	Up
kfzMEaJolNGiqRhV	Alizée	Gourmandises	Gourmandises
kgmUex6GMPGuEq2R	Chico Buarque	Apesar de você	Chico Buarque: Favourites - 60 years on
khCbZbTtPsGbPbSe	Black Veil Brides	Last Rites	Black Veil Brides
khWdlbyBXH5sXHBg	Sting	The Last Ship	The Last Ship (Deluxe)
khoLBd6DaAv7xdqS	Samantha Mumba	Always Come Back to Your Love	The Collection
khymRW0B0p6aUuSm	Black Flag	Rise Above	Damaged
kix6Yl4lYCM3R2Xw	The Stranglers	The Raven	The Raven
kk3qMN31v0OCnApS	SKI MASK THE SLUMP GOD	LA LA	STOKELEY
kkY7mCedkgh4VE6r	M83	Raconte-moi une histoire	Hurry Up, We're Dreaming
klIBtk3sgxrW947O	Gregory and the Hawk	For the Best	Leche
klt3UvIIfQmaj0Bd	Paradise Lost	No Reason	Believe In Nothing
kmYheGIWdIJk8idW	Xiu Xiu	Dear God, I Hate Myself	Dear God, I Hate Myself (Original Version)
kmfEYMjEwILu1uWM	Escape the Fate	Let Me Be	Hate Me (Deluxe)
kn6N3YQwXzNvJHTU	Moby	My Weakness	Play & Play: The B Sides
knCRp64TFxWO7HWZ	Beyoncé	Yoncé	The Lion King: The Gift
knNh9yJ5u9gGriJ7	Mastodon	Roots Remain	Emperor of Sand
knRIa5tWsfTo7RaB	ZHU	Hometown Girl	GENERATIONWHY
ko4HNq1cqXICA00M	Theatre of Tragedy	Black as the Devil Painteth	Velvet Darkness They Fear
kofCEetOZo7Lb9Sg	The Maine	Identify	Pioneer
kp3hyNSqgNXW3FKi	Florence + the Machine	No Light, No Light	Ceremonials (Deluxe Edition)
kpCjELPiSNUuHK99	After Forever	Envision	After Forever
kqVWk6G25ortikfF	Tame Impala	Beverly Laurel	Lonerism B-Sides & Remixes
krQw7ulrGfxcyFtN	Pianos Become the Teeth	Bitter Red	Wait For Love
ksKNiVAiM8mDS3Ir	Scissor Sisters	Skin Tight	Night Work
ksKsOlUVuFBMSAtC	Delroy Wilson	Better Must Come	The Very Best Of Delroy Wilson
ksbnP2WMlYkgfOx6	The Yardbirds	Shapes Of Things	The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling
ksziW8IQD3GYKkcA	Warlock	Für Immer	Triumph And Agony
kt83YCdcFcQ9JdQc	Whitesnake	Standing In The Shadow	Slide It In
ktWzotbLJIXTSpVG	SAINt JHN	Selfish	Collection One
ktiWk1gpZBfYtXsP	Kadie Elder	First Time He Kissed a Boy	First Time He Kissed a Boy
kuGChk8lLhY0Tuec	Pavement	Rattled by the Rush	Wowee Zowee
kv5LgTDa2bAsqkN7	Muse	Panic Station - Live At Rome Olympic Stadium	Live At Rome Olympic Stadium
kv6loraw3A6MdnXd	Rick Astley	Never Gonna Give You Up	Whenever You Need Somebody
kvcLq2kow8lysxDs	The Raconteurs	Broken Boy Soldier	Broken Boy Soldiers
kwVC7UCkaNUswXaw	Seether	Same Damn Life	Isolate And Medicate
kwmrxSpfWinq7HmI	Wage War	Stitch	Deadweight
kxkZ2m8PPDqmKF3J	Tony Bennett & Amy Winehouse	Body and Soul	Duets II
kyGTSiqPY0uQFS1U	Jennifer Lopez	Dance With Me	J.Lo
kyU5ITpbduSpUJCB	Arca	Brokeup	Stretch 2
kyhuipEl2CeQHAYu	Killstation	vengeance	Vengeance
kyjycL6nrtggEvoD	Margo Guryan	Think of Rain	27 Demos
kzBjbkYOOcGdPfMe	Lole Y Manuel	Nuevo Día	Nuevo dia
kzPQoBH35H7hMxwM	Thrice	Hold Fast Hope	Vheissu
l0MYHGuJAcfI3gkn	Bob Marley & The Wailers	Iron Lion Zion	Natural Mystic
l0VUuIp2VFvVInx8	Anahí	Absurda	Absurda
l0X0LJ56SKFIgZ5B	of Montreal	Will You Come and Fetch Me	Satanic Panic In The Attic
l0gvH3rsrrMlEUA5	The Last Shadow Puppets	She Does the Woods	Everything You've Come To Expect (Deluxe Edition)
l0kiEsrJ9r6DXSx3	Ulcerate	Tyranny	Everything Is Fire
l0oW9hHWUY8aE6Yp	Jazmine Sullivan	Lions, Tigers & Bears	Fearless
l198V6y2gtuMCi0T	Mayday Parade	You're Dead Wrong	Mayday Parade (Deluxe Edition)
l1EXXLpRiSPXY1QW	Camp Cope	The Omen	How to Socialise & Make Friends
l1XlZd8wo4IO5fn5	Phil Collins	Please Come Out Tonight	Love Songs (A Compilation Old and New)
l1ccOGznsEcUDcAN	Madonna	I Want You	Something to Remember
l1mUyBwlNMAcPxd0	The Vaccines	All In Vain	Come of Age (Deluxe Version)
l1o4jPyKKgIF42hD	Andrew W.K.	Ready To Die	I Get Wet
l2EY6lR3RrviNrq8	David Bisbal	Diez Mil Maneras	Tú Y Yo
l2GXfO3DZmRRSwfu	Mudvayne	All Talk	Mudvayne
l2P78A2pXSN1RKKX	Grace Jones	I Need A Man	Portfolio
l2Zo0gy1W3kf3r5q	Escape the Fate	Situations	Dying Is Your Latest Fashion
l31aUgTumgeT8Vgk	Kamelot	Karma	Karma
l3CUI7iHepUpYyYq	U2	Rise Up	The Joshua Tree (Super Deluxe)
l3FoQnRZV8wUEGi5	All Time Low	Poison	Nothing Personal (Deluxe Version)
l3GioCNLUNUPOhC5	Boyzone	You Needed Me	The Love Songs Collection
l4df1iM5ePCvBUmJ	Yaw	Where Would You Be	Magnificent Sampler
l4jbQReWIWmNSZNM	Green Day	Sweet 16	¡UNO!
l4p1jiwKIw9V34Pr	Eluveitie	Omnos	Evocation I - The Arcane Dominion (Exclusive Bonus Version)
l4zNdABs3yOxB1X0	Shuggie Otis	Aht Uh Mi Hed	Inspiration Information/ Wings Of Love
l5B85jZVg2iDPAtx	blink-182	Wendy Clear	Enema Of The State
l5x0RHb9W4nwjTk2	Lucy Hale	Runaway Circus	Road Between (Deluxe Edition)
l71YhgFwuFfs2NTY	Hole	Clouds	Pretty On The Inside
l7C6Cplr8g1yZFKg	Deströyer 666	Clenched Fist	Cold Steel... For An Iron Age
l7JfVRRnkRsaOEXL	zimbra	O Redator	Azul
l8UV1VNWkHuWYxj9	Leprous	Coal	Coal
l8WU2gXjLrJIYXM2	Hello Sleepwalkers	Saru Wa Kikara Dokoe Ochiru	Masked Monkey Awakening
l9DbgJU9eOxt7BEb	Billy Joel	Goodnight Saigon	The Nylon Curtain
l9Tib6V6S4Dffe0m	Cannibal Corpse	Stripped, Raped and Strangled	The Bleeding
lAKASLn7O0jPgJ2d	Touché Amoré	Is Survived By	Is Survived By
lAwSb62FmBBntaVd	Soft Machine	Save Yourself	The Soft Machine
lAyo5rlu2EokhQBp	Ice Cube	Good Cop Bad Cop	Death Certificate (25th Anniversary Edition)
lBYrEJ4DFKDJmNP2	Mika	Talk About You	No Place In Heaven
lBbxNiUrl7pF1H4c	Kadebostany	Castle in the Snow	Pop Collection
lBmaPfuBMaTt0dZl	Fleetwood Mac	Seven Wonders	Tango In the Night (Deluxe Edition)
lCKftVeX56Y6FrwH	Mark Ronson	Valerie (Feat. Amy Winehouse) - Version Revisited	Version
lChQX1cZG7eW9pVJ	Amaranthe	Leave Everything Behind	Amaranthe
lCji3lTQfY0hxwqD	Mayhem	Deconsecrate	Ordo Ad Chao
lCm9twsvtm2udSLn	Devin Townsend Project	Terminal	Ki
lCncPFHvZbZdNrIY	Kelly Clarkson	Before Your Love	Thankful
lCqVlFaTe1dVYMov	Alanis Morissette	Straitjacket	Flavors of Entanglement (Deluxe)
lCxXICvhos2eQEHq	Liars	Brats	WIXIW
lDNfZjOPYkGjC4J8	Algernon Cadwallader	Parrot Flies	Parrot Flies
lDO11wyRHyhtImlF	Los Enanitos Verdes	Lamento Boliviano	Big Bang
lDUW2uz03rLzvnUA	DMX	Who We Be	The Great Depression
lDvM9oq1ZvzpvNkM	Erik Satie	Je te veux	Satie
lEVEUkCyIU8k7oZD	Ty Segall Band	I Bought My Eyes	Slaughterhouse
lEjxdvlLGAXizfBr	Eminem	You Don't Know	Eminem Presents The Re-Up
lF8eihy0gyB8GQLN	The Sounds	Living in America	Living In America
lFt5kQ64gDRKDwq7	She Wants Revenge	Not Just A Girl	Valleyheart
lFwUy0TXLfMq3k7v	Charlie Brown JR.	Quinta-Feira	Transpiração Continua Prolongada
lFwoNPComBWXKoy1	Mahmundi	Calor do Amor	Mahmundi
lHaak5QXmmYnbNpn	Rachael Yamagata	Quiet	Happenstance (Deluxe Version)
lIsRweGMzdmXpoaP	Billy Talent	Worker Bees	Billy Talent II
lIy5IvgAKbdEzWIX	Halestorm	Painkiller	Vicious
lJE2o4JnRA42TmkQ	Elvis Presley	Don't	Elvis' Golden Records
lK1wd2EwujDcpRFG	Rise Against	Far From Perfect	The Ghost Note Symphonies, Vol.1
lKELQWCgISOYUgXL	Keith Richards	Hate It When You Leave	Vintage Vinos
lKjfKD7iubyEaZSP	The Birthday Massacre	Burn Away	Imaginary Monsters
lL4SqhtkfiSNdETd	Fefe Dobson	Everything	Fefe Dobson
lLBoy6bqM2vp4ROv	Miranda Cosgrove	Stay My Baby	iCarly - Music From and Inspired by the Hit TV Show
lLEvtSu9J1PE6FKm	Annie	Heartbeat	Anniemal
lLqQUCjS9ISabS7n	Incubus	Monuments and Melodies	Monuments And Melodies
lLr42PhCGChOItPt	Zola Blood	Play Out	Play Out / Pieces of the Day
lLrxKn7cAVhGAbte	The Veronicas	Hook Me Up	Hook Me Up (US Version)
lMBQK2NFovUnvfKe	Mudvayne	Do What You Do	The New Game
lMeEMcn3RbJebB7C	Bastille	The Silence	All This Bad Blood
lMvSukMMn6MwzFkC	Yuna	Lullabies	Lullabies
lMxVkWDwmUzc8CrX	Clara Nunes	Tristeza Pé No Chão	Raizes Do Samba
lOTwpZD9ucIWQWmM	Queen	Teo Torriatte (Let Us Cling Together)	A Day At The Races (Deluxe Remastered Version)
lOyErwrvnenJb2TZ	Rory Gallagher	Laundromat	Rory Gallagher (Remastered 2017)
lP10z2kS1wwJeuBW	Black Rebel Motorcycle Club	Shade of Blue	Take Them On, On Your Own
lPAW2IulFyjZtuaH	21 Savage	can't leave without it	i am > i was
lPJqL2xf8vT0w1It	Jay Som	Peach Boy	Turn Into
lPush1WVRmJkcC1H	Carrie Underwood	So Small	Carnival Ride
lQ4EP9uTUXBDRD8K	The Cure	One Hundred Years	Pornography
lQQp4nJxCBg0KYhP	Robert Palmer	Looking For Clues	Clues
lQfMVrUob2QPMYMI	Minutemen	Untitled Song for Latin America	Double Nickels on the Dime
lR2oU6cJMDXA0Q5F	Paula Abdul	Vibeology	Spellbound
lRK06n1HkuHlVdRo	Cristian Castro	Mi Vida Sin Tu Amor	Mi Vida Sin Tu Amor
lRTvL3Ix5L1PY0hv	Johnny Foreigner	Cranes and Cranes and Cranes and Cranes	Waited Up 'Til It Was Light
lRacsL9RjSbPkHSe	Wendy Rene	After Laughter (Comes Tears)	After Laughter (Comes Tears)
lRxOJb3aYfqrYAW0	Yellow Magic Orchestra	Day Tripper	Solid State Survivor
lS6K0SWtwlyvEMdz	Imagine Dragons	Natural	Origins (Deluxe)
lSaMiLbHTez0bBud	Ozzy Osbourne	Life Won't Wait	Scream (Expanded Edition)
lTJVFhGsiLggKCEq	Beat Happening	I Let Him Get to Me	Beat Happening
lTuFCTvvBnrDPW5z	The Kooks	All the Time	Let's Go Sunshine
lU5PLPAPuaYt0E15	Decapitated	Deathvaluation	Anticult
lU8VxBqKxbf9NAKX	Cher	Love So High	Living Proof
lUA6xbRuzcNg499G	J Balvin	Si Tu Novio Te Deja Sola	Si Tu Novio Te Deja Sola
lUEe1bAmzyswYRKq	Oasis	Sad Song	Definitely Maybe (Remastered) [Deluxe Edition]
lUKXMRQbu10DU3QN	Bad Religion	Robin Hood in Reverse	True North
lUNal0dgrsaYUw5Z	Swans	Kirsten Supine	To Be Kind
lUULW1UDykOZIygw	Circa Survive	Glass Arrows	Blue Sky Noise (Deluxe - Remastered)
lUgSuAl7kvy7MSon	New Kids on the Block	You Got It (The Right Stuff)	Hangin' Tough
lUpuU9MTEZ7dtynu	Incubus	Black Heart Inertia	Monuments And Melodies
lVdhnyEUOT0Jlfc7	Mighty Oaks	Brother	Howl
lVvVH3WeI4T6sXNb	Alkaline Trio	Sadie	Crimson
lWZd80tzQRrmX000	Voivod	Macrosolutions to Megaproblems	Dimension Hatröss
lWjdovtGXR5541gw	Nite Jewel	One Second of Love	One Second of Love
lWjjhzD7MqxdWYeO	Screaming Trees	Winter Song	Sweet Oblivion
lWjtU92XY4GjZlCs	Annie Lennox	Waiting in Vain	Medusa
lWparY0KHKJBVqex	Morbid Angel	Thy Kingdom Come	Blessed Are The Sick
lX52MnrvINnLUrxA	Iron Maiden	Coming Home	The Final Frontier (2015 - Remaster)
lX5NGAPS3HRwyZbV	Jon McLaughlin	Doesn't Mean Goodbye	Holding My Breath
lX5cYd3Knm8zUyou	Jimi Hendrix	Love Or Confusion	Are You Experienced
lXDBhvY5JBVT5YEI	Genesis	Hold on My Heart	We Can't Dance
lXbwZcm26XH1WcE6	Gal Costa	Sublime	A Pele do Futuro
lY3QdgyXYYANnO7n	Sevyn Streeter	How Bad Do You Want It (Oh Yeah)	Furious 7: Original Motion Picture Soundtrack
lY9b2hMsxiDIqxpy	Solitude Aeturnus	Black Castle	Beyond the Crimson Horizon
lYWQPI2TFoh8nSTC	Blur	Tender	13
lYWTJfHy1ITvlzvq	London Grammar	Sights	If You Wait (Deluxe)
lYZDqRYVV573BRz4	mewithoutYou	Julia (or, 'Holy to the LORD' on the Bells of Horses)	[Untitled]
lZ9qUjoppGKFjPRd	Grouper	Holding	Ruins
lai5kozeoG6BmHgF	A Flock of Seagulls	Standing in the Doorway	A Flock Of Seagulls
laq0LzXkFBeUXeg8	Legião Urbana	Fábrica	As Quatro Estações - Ao Vivo
lbHFUIZ20VBK7rU6	As I Lay Dying	Morning Waits	Shadows Are Security
lbTW6YAzKbARhB59	Buddy Holly	Raining in My Heart	20 Golden Greats: Buddy Holly Lives
lcLc9mPcpQRhoE5U	Sam Hunt	Break Up in a Small Town	Montevallo
lca8VOorDdI3jE3S	Chromatics	Birds of Paradise	Kill For Love
lczXdinRbQyhIEad	The Decemberists	Calamity Song	The King Is Dead
ldQsK4wsh2IaeGe9	Selena Gomez & Demi Lovato	One and the Same	Disney Channel Playlist
ldi7tsfL9rEjQyyk	Céline Dion	Le Blues du Businessman	On ne change pas
lg5MIEOb2cDlz8QB	The Aggrolites	Funky Fire	The Aggrolites
lgOJYkIote9rJHdj	Nine Inch Nails	All Time Low	Hesitation Marks (Deluxe Version)
lh77GUclE3KWA4Yv	Anderson .Paak	Lite Weight	Malibu
lh8R2dOH0RTEKG7e	Tori Amos	Siren	Great Expectations
lhmg3X3ucCD0aZml	Pantera	Heresy	Cowboys from Hell
lhv9Us8P0eTO1omJ	Frank Zappa	You're Probably Wondering Why I'm Here	Freak Out!
libCsWmy7ZJfaWpz	Blur	I Broadcast	The Magic Whip
licEoKGZtm4sDskc	Cranes	Cloudless	Forever (Expanded Edition)
licXaB3B4C4nErIO	Lovelyz	Good Night Like Yesterday	Girls’ Invasion (1)
lifSf2cItAkB4aLL	Sevdaliza	Soul Syncable	The Calling
liugCPDXGe12SMjq	Britney Spears	If U Seek Amy	Circus (Deluxe Version)
ljB2sgtAyNFLBsvN	Death Plus	420	Garden
ljsfSv7SlYE41hhf	Aly & AJ	If I Could Have You Back	Insomniatic
ljze9e2lsgZRtZpB	Cyndi Lauper	Sally's Pigeons	Hat Full Of Stars
lkkO89QDML1MfmoW	David Archuleta	You Can	David Archuleta
llBi1Fz8svaJKewh	Legião Urbana	A Fonte	O Descobrimento Do Brasil
llUMs7aAG7ae6q9Z	Autopsy	Hole in the Head	Mental Funeral
llfiyRXxPeAoahRS	The Aquabats	Anti-Matter	The Aquabats! vs the Floating Eye of Death! and Other Amazing Adventures, Vol. 1
lm3SIeL7YqQBe18n	SMiLE.dk	Japanese Boy	Party Around The World
lm9IzfJNF8iWwXxX	Hatchie	Adored	Adored
lmYDUpjKJ7AOaH7z	U2	Tryin' to Throw Your Arms Around the World	Achtung Baby (Deluxe Edition)
lmrZcBCmJEl0HD3X	Pinback	Penelope	Blue Screen Life
lnWKKmAEPt8KMlmy	Madonna	Sanctuary	Bedtime Stories
lo8hxpp6eGgLX3Ai	Epica	The Essence of Silence	The Quantum Enigma
loEHz7lLOBNYx6VD	Tracy Ate A Bug	Song Z	#GenerationFallout
loKMRBneOb5Hd4TT	Patti Smith	Free Money	Horses (Legacy Edition)
loLnAJ9gYyhq0lSq	Portugal. The Man	Feel It Still - Flatbush Zombies Remix	Feel It Still (Flatbush Zombies Remix)
losLsXKN1j4HtMYI	Mighty Oaks	Seven Days	Howl
lp6dT5ZbHwGzzcEE	Emphatic	Bounce	Damage
lpaMkKrYEpLDVxk9	Seether	Walk Away from the Sun	Finding Beauty In Negative Spaces (Bonus Track Version)
lqI8Qkb6imZ9vELk	Lost Frequencies	Are You With Me	Less Is More
lqT19WfqMtplTXha	Avantasia	The Story Ain't Over	Lost In Space [Chapter 1 & 2]
lqhNT0flYsfRt40T	Chris Andrews	Yesterday Man	Pirate Radio
lqvAkWoz0xl6sdZW	Elvis Costello & The Attractions	(What's So Funny 'Bout) Peace, Love And Understanding	Armed Forces
lr1BkdIhIw26xf32	Radiohead	Blow Out	Pablo Honey
lrCWPLBocvKlEzEc	Kraftwerk	Tour de France Etape 1	Tour De France (2009 Remastered Version)
lrLUUC8FrKCARfCg	The Smashing Pumpkins	My Love Is Winter	Oceania
lrbEv0Tu2jLNlMmD	Bullet for My Valentine	Playing God	Venom (Deluxe Edition)
ls6ZKaw1GKbf3K7f	Ashes Remain	Inside of Me	What I've Become
lsI7RpydtQbphAhh	Matanza	Amigo Nenhum	Odiosa Natureza Humana
ltoqwd3Ctx2jjNMX	Kylie Minogue	Rollin'	Golden
lts6MXHyZEsfUdQn	Good Charlotte	Secrets	"The Chronicles of Life and Death (""LIFE"" version)"
ltxbqSGFwcdiFR8k	Architects	Alpha Omega	Daybreaker (Deluxe Edition)
ltzR4M5ZhP4tnWA0	No Doubt	Just a Girl	Tragic Kingdom
luqpr7BPO4hu80cv	The New Pornographers	From Blown Speakers	Electric Version
lvGHVo93IrekErOp	Darren Korb	Mother, I'm Here (Zulf's Theme)	Bastion Original Soundtrack
lvUCEz4afS6nqvh8	Willie Mitchell	Groovin'	Solid Soul
lvoPDpXBpsRP1waX	Xiu Xiu	I Luv Abortion	Always
lwCTOXXxd3B3sx6h	Petite Meller	Backpack	Lil Empire
lwM3dhDZgogfmrBp	Frank Zappa	Dupree's Paradise	Boulez Conducts Zappa: The Perfect Stranger
lxMVvMEW8La21pWQ	Electric Light Orchestra	So Serious	Balance of Power
lxMbTKo40RolezFG	will.i.am	Fall Down	#willpower (Deluxe)
ly0Qm8bDXv0o6THk	Thousand Foot Krutch	This Is a Warning	The End Is Where We Begin
lyMr8z4cuJHSJzuk	Taylor Swift	Mary's Song (Oh My My My)	Taylor Swift
lzF03M4H0QnKBXZn	Big Time Rush	Boyfriend	BTR
lzNMBHvI4MYaHzhg	Celldweller	Stay With Me (Unlikely)	Celldweller (Deluxe Edition)
lzlyaLL4NZTvth9S	Carolina Liar	Show Me What I'm Looking For	Coming To Terms
m0Pe0SMiCSlf35NG	Pixies	Distance Equals Rate Times Time	Trompe le Monde
m0bUJjtPS7Oti4dl	Sia	Fire Meet Gasoline	1000 Forms Of Fear (Deluxe Version)
m0fLkdDnuKCniOyn	Abominable Putridity	Lack of Oxygen	The Anomalies of Artificial Origin
m0fnc04bKYILqqBQ	Bastille	Haunt (demo)	All This Bad Blood
m0oltDM50FjaHb5C	Amy Macdonald	Poison Prince	This Is The Life
m0raoiG0b0euhz6k	Exit Eden	Unfaithful	Rhapsodies In Black
m1hjXaNKSelTIACY	Darkspace	Dark -1.0	Darkspace I
m20M8w4pD9dsgGO8	Aretha Franklin	Oh Me Oh My (I'm a Fool for You Baby)	Young, Gifted and Black
m2ni0JWTVGsmBNNl	Céline Dion	Forget Me Not	One Heart
m3SLg1agLGfpMdSz	Social Distortion	Ball and Chain	Social Distortion
m4Fi9M6eUutpi46D	Jhené Aiko	The Worst	Sail Out
m6OGhsNzYAwcxXor	Unwound	Treachery	Leaves Turn Inside You
m6ye1AQEvOrAgGyz	Chuck Berry	Driftin' Blues	Rockin' At The Hops
m7LnpVnjZem5i7Vu	Sonic Youth	Self-Obsessed and Sexxee	Experimental Jet Set, Trash And No Star
m8oqnIEeRk8v9eL9	Foo Fighters	February Stars	The Colour And The Shape
m93FzrlnOZXxoq4y	Thieves Like Us	One Night with You	Again and Again
m9ZCSq3BhsrYje87	Voivod	Pre-Ignition	Nothing Face
m9d58xLl0tkBxY8s	Ricky Martin	Vuelve	Vuelve
m9etTPmWYYBqH2iV	Little Mix	They Just Don't Know You	Salute (The Deluxe Edition)
m9g9Rv0cryXb1hVc	A Banda Mais Bonita da Cidade	Aos Garotos de Aluguel	A Banda Mais Bonita da Cidade
m9tVNyZhOhPBSvpq	Built to Spill	Carry the Zero	Keep It Like A Secret
mAMEgLzSgsbYN4Vn	Born of Osiris	Illusionist	Tomorrow We Die Alive
mAMI9CMn96Gr4hrT	Jethro Tull	Slipstream	Aqualung (Special Edition)
mAcIzvzbInK0vvjX	Undercover	Baker Street	Check Out The Groove
mAk6XmgRSlT79yrd	Oasis	Morning Glory	(What's The Story) Morning Glory? (Deluxe Edition) [Remastered]
mB4ZytplkSgg2N4M	WhoMadeWho	Keep Me In My Plane	The Plot
mBAxnGf7O8iHxl9y	Olivia Holt	Generous	Generous (Martin Jensen Remix)
mBP7vE2fLFjwcYas	Chromatics	Red Car	Cherry (Deluxe)
mBXWR5hbbKPepASb	Mark Hollis	Westward Bound	Mark Hollis
mBhd9oWxp6cvwzZQ	Mallu Magalhães	Sualk	Mallu Magalhães
mC5wV8qXAjbXr8rw	Caro Emerald	Riviera Life	Deleted Scenes From The Cutting Room Floor
mCSBH86DOGkkCQt9	Soulfly	Umbabarauma	Soulfly
mCX6wMKEj9QdWBxk	Nails	Suffering Soul	Unsilent Death
mCZIG7YimsD01qwr	Bolt Thrower	Ritual	The IVth Crusade (Full Dynamic Range Edition)
mCnmHhZqt2inAcjW	Insomnium	Winter's Gate, Pt. 4	Winter's Gate
mDEaIaXjafeZYOe5	Charlotte Gainsbourg	The Songs That We Sing	5:55
mE8alWfo7xpnUj8a	Kerli	Here and Now	Utopia
mEFMPdURRF3kXZnF	Andreas Bourani	Auf Anderen Wegen	Hey
mEU47TpuIJ5aNLNK	Abandon All Ships	Paradise	Malocchio
mEe03Im71f52kg6U	Reik	No Se Si Es Amor	Reik
mEqP3GAi7IOcAqg6	Guided by Voices	My Valuable Hunting Knife	Alien Lanes
mGXoRbZ2mHImeVFf	Radiohead	Man of War	OK Computer OKNOTOK 1997 2017
mH2suhduIEa58xdJ	Erin McCarley	Love, Save The Empty	Love, Save The Empty
mH4D7N3DSyTR7aOV	Adriana Calcanhotto	Parangolé Pamplona	Maritmo
mHMFK1diO2MhrI46	Chromatics	Kill for Love	Kill For Love
mHtW3xpHpijTAJ6a	Dr. John	I Walk On Guilded Splinters	Gris Gris
mHueMDWO0gNKofCR	Vast	One More Day	April
mICaFcqpz8V8XXNF	Elis Regina	Vera Cruz	Elis, Como E Porque
mJK9X2Fy9K9ZRtFb	The Rasmus	Silver Night	Dark Matters (Bonus Track Edition)
mJsCeeJInJvf2vrt	The Devil Makes Three	Goodbye Old Friend	I'm a Stranger Here (Deluxe)
mJuI9p0vgxSKfemH	Mission of Burma	Fame and Fortune	Signals, Calls and Marches
mK86JfhEvntZPBsA	The Almost	Say This Sooner	Southern Weather
mKuOGr7EfyoPdkNZ	Christina Aguilera	Make the World Move	Lotus (Deluxe Version)
mKyhP8m8am4hnodk	Jimmy Eat World	Last Christmas - Studio Version	Punk Christmas
mLPKhS8r5eMW4vJv	Puscifer	Grand Canyon	Money Shot
mLnuSDmDv9xpCbDd	Santana	The Game of Love	Shaman
mLyWnA7tHhH3Uhfk	A Place to Bury Strangers	Keep Slipping Away	Exploding Head
mM2W70jganzmpw7B	Rhapsody of Fire	I Belong to the Stars	From Chaos To Eternity
mM8ngJKLB9T2WYKM	Paolo Nutini	Candy	Sunny Side Up
mMLjgS2cALxdVl4l	FO&O	Gotta Thing About You	Gotta Thing About You
mMNM6CqXLkXe0FUc	Death	Story to Tell	The Sound of Perseverance - Reissue
mNQNaz6dTkZUtnA3	Bob Dylan	Three Angels	New Morning
mNXCJCqiwKxrD15w	Slipknot	Gematria (The Killing Name)	All Hope Is Gone
mNdeDLjHBm7CBePx	Donna Summer	(If It) Hurts Just a Little	Donna Summer
mNf1CvP8VBVm6RxG	Damian Marley	Welcome to Jamrock	Welcome to Jamrock
mOCq6YBMcFDCYEPD	City and Colour	As Much As I Ever Could	Bring Me Your Love
mOoap3bcujeD82b4	Soundgarden	Power Trip	Louder Than Love
mOwhoDPh4nMkGwqc	Kate Voegele	Who You Are Without Me	A Fine Mess (Deluxe)
mPKEbP1xSc63CmzH	Delain	Such A Shame	Interlude
mPXnT7ZLAx8BP2pe	Montrose	Rock Candy	Montrose
mPePqfdfjA1QrJNy	Avril Lavigne	Goddess	Head Above Water
mQ0o6bPCxe9157De	Teleradio Donoso	éramos todos felices	Bailar y Llorar
mQeZVNjDavf4WysA	Foghat	I Just Want to Make Love To You - 2016 Remastered	Foghat (Remastered)
mQiXBoBK6Bq1p46O	The Jam	The Dreams of Children	Setting Sons (Deluxe)
mQmxqfpDo9SPBO6L	Alcest	Voix Sereines	Shelter (Deluxe Edition)
mRLalNcr03bQfkko	Whitney Houston	In My Business	My Love Is Your Love
mRh2z2fr0ygxzxEY	The Amity Affliction	I Hate Hartley	Youngbloods
mRz879Dw1NUbm9BV	Empire of the Sun	Disarm	Ice On The Dune
mSkmd9yspk3hECv3	Yurino	Be My Game Boy (feat. S3rl)	Be My Game Boy (feat. S3rl)
mTCFG1ROdedd9GrX	Green Day	Fashion Victim	Warning
mTHU4LSWbDZFyHBR	Eddie Floyd	Knock on Wood	Knock On Wood
mTbTSXakQDcIH7MK	Dire Straits	Portobello Belle	Communiqué
mTn3pzUEzKwIDOQW	Molly Nilsson	Last Forever	Follow the Light
mTwXhqc4op8iTl4j	Ladytron	Jet Age	604
mUPGBy4eG2kpkBFG	Talking Heads	Take Me to the River	More Songs About Buildings And Food (Deluxe Version)
mUiyA9cAiUMYpsVm	The Postal Service	Natural Anthem	Give Up (Deluxe 10th Anniversary Edition)
mUrW1Gi5erJd7ObJ	Jason Derulo	Want To Want Me	Everything Is 4
mUsFYYxxJYNNiXt9	Skid Row	18 and Life	Skid Row
mUwYWuajZhy3MTmM	Primus	Tommy The Cat	They Can't All Be Zingers
mUwjnTJ0xv6TNYhb	Pop Evil	Trenches	Onyx
mVCxsVjJbHwkb9wg	Rhapsody	Dargor, Shadowlord of the Black Mountain	Dawn of Victory
mVIvx5KRzAIB0s9j	REO Speedwagon	Take It on the Run	Hi Infidelity (30th Anniversary Edition)
mW3q3TQk2Xv7KuWo	Derek and the Dominos	Anyday	Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered)
mWPBuaxvIxOTJ6FQ	Alexandra Stan	Noi 2	Noi 2
mWXbqbvJAsmTM9xI	Twin Shadow	I Can't Wait	Forget
mWqeNqjmtj1xGSvz	Enigma	Sadeness	Love Sensuality Devotion: The Greatest Hits
